id;Datetime stamp;TAG
222408;2018-09-04 14:34:28;TAG#8
222409;2018-09-04 14:34:28;TAG#8
222410;2018-09-04 14:34:29;TAG#8
222411;2018-09-04 14:34:29;TAG#8
222412;2018-09-04 14:34:30;TAG#8
222413;2018-09-04 14:34:31;TAG#8
222414;2018-09-04 14:34:31;TAG#8
222415;2018-09-04 14:34:32;TAG#8
222416;2018-09-04 14:34:32;TAG#8
222417;2018-09-04 14:34:33;TAG#8
222418;2018-09-04 14:34:34;TAG#8
222419;2018-09-04 14:34:34;TAG#8
222420;2018-09-04 14:34:35;TAG#8
222421;2018-09-04 14:34:35;TAG#8
222422;2018-09-04 14:34:36;TAG#8
222423;2018-09-04 14:34:37;TAG#8
222424;2018-09-04 14:34:37;TAG#8
222425;2018-09-04 14:34:38;TAG#8
222426;2018-09-04 14:34:38;TAG#8
222427;2018-09-04 14:34:39;TAG#8
222428;2018-09-04 14:34:40;TAG#8
222429;2018-09-04 14:34:40;TAG#8
222430;2018-09-04 14:34:41;TAG#8
222431;2018-09-04 14:34:41;TAG#8
222432;2018-09-04 14:34:42;TAG#8
222433;2018-09-04 14:34:42;TAG#8
222434;2018-09-04 14:34:43;TAG#8
222435;2018-09-04 14:34:44;TAG#8
222436;2018-09-04 14:34:44;TAG#8
222437;2018-09-04 14:34:45;TAG#8
222438;2018-09-04 14:34:45;TAG#8
222439;2018-09-04 14:34:46;TAG#8
222440;2018-09-04 14:34:47;TAG#8
222441;2018-09-04 14:34:47;TAG#8
222442;2018-09-04 14:34:48;TAG#8
222443;2018-09-04 14:34:48;TAG#8
222444;2018-09-04 14:34:49;TAG#8
222445;2018-09-04 14:34:50;TAG#8
222446;2018-09-04 14:34:50;TAG#8
222447;2018-09-04 14:34:51;TAG#8
222448;2018-09-04 14:34:51;TAG#8
222449;2018-09-04 14:34:52;TAG#8
222450;2018-09-04 14:34:53;TAG#8
222451;2018-09-04 14:34:53;TAG#8
222452;2018-09-04 14:34:54;TAG#8
222453;2018-09-04 14:34:54;TAG#8
222454;2018-09-04 14:34:55;TAG#8
222455;2018-09-04 14:34:55;TAG#8
222456;2018-09-04 14:34:56;TAG#8
222457;2018-09-04 14:34:57;TAG#8
222458;2018-09-04 14:34:57;TAG#8
222459;2018-09-04 14:34:58;TAG#8
222460;2018-09-04 14:34:58;TAG#8
222461;2018-09-04 14:34:59;TAG#8
222462;2018-09-04 14:35:00;TAG#8
222463;2018-09-04 14:35:00;TAG#8
222464;2018-09-04 14:35:01;TAG#8
222465;2018-09-04 14:35:01;TAG#8
222466;2018-09-04 14:35:02;TAG#8
222467;2018-09-04 14:35:03;TAG#8
222468;2018-09-04 14:35:03;TAG#8
222469;2018-09-04 14:35:04;TAG#8
222470;2018-09-04 14:35:04;TAG#8
222471;2018-09-04 14:35:05;TAG#8
222472;2018-09-04 14:35:06;TAG#8
222473;2018-09-04 14:35:06;TAG#8
222474;2018-09-04 14:35:07;TAG#8
222475;2018-09-04 14:35:07;TAG#8
222476;2018-09-04 14:35:08;TAG#8
222477;2018-09-04 14:35:09;TAG#8
222478;2018-09-04 14:35:09;TAG#8
222479;2018-09-04 14:35:10;TAG#8
222480;2018-09-04 14:35:10;TAG#8
222481;2018-09-04 14:35:11;TAG#8
222482;2018-09-04 14:35:11;TAG#8
222483;2018-09-04 14:35:12;TAG#8
222484;2018-09-04 14:35:13;TAG#8
222485;2018-09-04 14:35:13;TAG#8
222486;2018-09-04 14:35:14;TAG#8
222487;2018-09-04 14:35:14;TAG#8
222488;2018-09-04 14:35:15;TAG#8
222489;2018-09-04 14:35:16;TAG#8
222490;2018-09-04 14:35:16;TAG#8
222491;2018-09-04 14:35:17;TAG#8
222492;2018-09-04 14:35:17;TAG#8
222493;2018-09-04 14:35:19;TAG#8
222494;2018-09-04 14:35:20;TAG#8
222495;2018-09-04 14:35:20;TAG#8
222496;2018-09-04 14:35:21;TAG#8
222497;2018-09-04 14:35:21;TAG#8
222498;2018-09-04 14:35:22;TAG#8
222499;2018-09-04 14:35:23;TAG#8
222500;2018-09-04 14:35:23;TAG#8
222501;2018-09-04 14:35:24;TAG#8
222502;2018-09-04 14:35:24;TAG#8
222503;2018-09-04 14:35:25;TAG#8
222504;2018-09-04 14:35:26;TAG#8
222505;2018-09-04 14:35:26;TAG#8
222506;2018-09-04 14:35:27;TAG#8
222507;2018-09-04 14:35:27;TAG#8
222508;2018-09-04 14:35:28;TAG#8
222509;2018-09-04 14:35:29;TAG#8
222510;2018-09-04 14:35:29;TAG#8
222511;2018-09-04 14:35:30;TAG#8
222512;2018-09-04 14:35:30;TAG#8
222513;2018-09-04 14:35:31;TAG#8
222514;2018-09-04 14:35:32;TAG#8
222515;2018-09-04 14:35:32;TAG#8
222516;2018-09-04 14:35:33;TAG#8
222517;2018-09-04 14:35:33;TAG#8
222518;2018-09-04 14:35:34;TAG#8
222519;2018-09-04 14:35:34;TAG#8
222520;2018-09-04 14:35:35;TAG#8
222521;2018-09-04 14:37:34;TAG#9
222522;2018-09-04 14:37:35;TAG#9
222523;2018-09-04 14:37:44;TAG#10
222524;2018-09-04 14:37:45;TAG#10
222525;2018-09-04 14:38:41;TAG#11
222526;2018-09-04 14:38:41;TAG#11
222527;2018-09-04 14:38:42;TAG#11
222528;2018-09-04 14:38:59;TAG#12
222529;2018-09-04 14:39:00;TAG#12
222530;2018-09-04 14:41:20;TAG#13
222531;2018-09-04 14:41:20;TAG#13
222532;2018-09-04 14:43:28;TAG#14
222533;2018-09-04 14:43:28;TAG#14
222534;2018-09-04 14:45:58;TAG#16
222535;2018-09-04 14:45:58;TAG#16
222536;2018-09-04 14:46:04;TAG#17
222537;2018-09-04 14:46:04;TAG#17
222538;2018-09-04 14:46:28;TAG#18
222539;2018-09-04 14:46:29;TAG#18
222540;2018-09-04 14:46:37;TAG#19
222541;2018-09-04 14:46:38;TAG#19
222542;2018-09-04 14:48:01;TAG#20
222543;2018-09-04 14:48:02;TAG#20
222544;2018-09-04 14:48:06;TAG#0
222545;2018-09-04 14:48:06;TAG#0
222546;2018-09-04 14:48:09;TAG#1
222547;2018-09-04 14:48:10;TAG#1
222548;2018-09-04 14:48:10;TAG#1
222549;2018-09-04 14:48:11;TAG#1
222550;2018-09-04 14:48:12;TAG#1
222551;2018-09-04 14:48:12;TAG#1
222552;2018-09-04 14:48:13;TAG#1
222553;2018-09-04 14:48:13;TAG#1
222554;2018-09-04 14:48:14;TAG#1
222555;2018-09-04 14:48:14;TAG#1
222556;2018-09-04 14:48:15;TAG#1
222557;2018-09-04 14:48:16;TAG#1
222558;2018-09-04 14:48:16;TAG#1
222559;2018-09-04 14:59:03;TAG#2
222560;2018-09-04 15:01:07;TAG#3
222561;2018-09-04 15:01:08;TAG#3
222562;2018-09-04 15:01:08;TAG#3
222563;2018-09-04 15:01:10;TAG#3
222564;2018-09-04 15:01:11;TAG#3
222565;2018-09-04 15:01:11;TAG#3
222566;2018-09-04 15:01:12;TAG#3
222567;2018-09-04 15:01:13;TAG#3
222568;2018-09-04 15:01:13;TAG#3
222569;2018-09-04 15:01:37;TAG#3
222570;2018-09-04 15:02:20;TAG#4
222571;2018-09-04 15:02:21;TAG#4
222572;2018-09-04 15:03:38;TAG#5
222573;2018-09-04 15:03:38;TAG#5
222574;2018-09-04 15:06:45;TAG#6
222575;2018-09-04 15:06:46;TAG#6
222576;2018-09-04 15:07:56;TAG#4
222577;2018-09-04 15:07:56;TAG#4
222578;2018-09-04 15:09:09;TAG#7
222579;2018-09-04 15:09:10;TAG#7
222580;2018-09-04 15:09:10;TAG#7
222581;2018-09-04 15:11:44;TAG#8
222582;2018-09-04 15:11:45;TAG#8
222583;2018-09-04 15:11:45;TAG#8
222584;2018-09-04 15:11:46;TAG#8
222585;2018-09-04 15:11:46;TAG#8
222586;2018-09-04 15:11:47;TAG#8
222587;2018-09-04 15:14:32;TAG#9
222588;2018-09-04 15:14:33;TAG#9
222589;2018-09-04 15:14:43;TAG#10
222590;2018-09-04 15:14:43;TAG#10
222591;2018-09-04 15:17:21;TAG#11
222592;2018-09-04 15:17:21;TAG#11
222593;2018-09-04 15:17:22;TAG#11
222594;2018-09-04 15:17:22;TAG#11
222595;2018-09-04 15:17:23;TAG#11
222596;2018-09-04 15:17:24;TAG#11
222597;2018-09-04 15:17:24;TAG#11
222598;2018-09-04 15:17:25;TAG#11
222599;2018-09-04 15:17:25;TAG#11
222600;2018-09-04 15:17:26;TAG#11
222601;2018-09-04 15:17:26;TAG#11
222602;2018-09-04 15:17:27;TAG#11
222603;2018-09-04 15:17:28;TAG#11
222604;2018-09-04 15:17:28;TAG#11
222605;2018-09-04 15:17:29;TAG#11
222606;2018-09-04 15:17:29;TAG#11
222607;2018-09-04 15:17:30;TAG#11
222608;2018-09-04 15:17:31;TAG#11
222609;2018-09-04 15:17:31;TAG#11
222610;2018-09-04 15:17:32;TAG#11
222611;2018-09-04 15:17:32;TAG#11
222612;2018-09-04 15:17:33;TAG#11
222613;2018-09-04 15:17:34;TAG#11
222614;2018-09-04 15:17:34;TAG#11
222615;2018-09-04 15:17:35;TAG#11
222616;2018-09-04 15:17:35;TAG#11
222617;2018-09-04 15:17:36;TAG#11
222618;2018-09-04 15:17:37;TAG#11
222619;2018-09-04 15:17:37;TAG#11
222620;2018-09-04 15:17:38;TAG#11
222621;2018-09-04 15:17:38;TAG#11
222622;2018-09-04 15:17:39;TAG#11
222623;2018-09-04 15:17:39;TAG#11
222624;2018-09-04 15:17:40;TAG#11
222625;2018-09-04 15:17:41;TAG#11
222626;2018-09-04 15:17:41;TAG#11
222627;2018-09-04 15:17:42;TAG#11
222628;2018-09-04 15:17:42;TAG#11
222629;2018-09-04 15:17:43;TAG#11
222630;2018-09-04 15:17:44;TAG#11
222631;2018-09-04 15:17:44;TAG#11
222632;2018-09-04 15:17:45;TAG#11
222633;2018-09-04 15:17:45;TAG#11
222634;2018-09-04 15:17:46;TAG#11
222635;2018-09-04 15:17:47;TAG#11
222636;2018-09-04 15:17:47;TAG#11
222637;2018-09-04 15:17:48;TAG#11
222638;2018-09-04 15:17:48;TAG#11
222639;2018-09-04 15:17:49;TAG#11
222640;2018-09-04 15:17:50;TAG#11
222641;2018-09-04 15:17:50;TAG#11
222642;2018-09-04 15:17:51;TAG#11
222643;2018-09-04 15:17:51;TAG#11
222644;2018-09-04 15:17:52;TAG#11
222645;2018-09-04 15:17:53;TAG#11
222646;2018-09-04 15:17:53;TAG#11
222647;2018-09-04 15:17:54;TAG#11
222648;2018-09-04 15:17:54;TAG#11
222649;2018-09-04 15:17:55;TAG#11
222650;2018-09-04 15:17:56;TAG#11
222651;2018-09-04 15:17:56;TAG#11
222652;2018-09-04 15:17:57;TAG#11
222653;2018-09-04 15:17:57;TAG#11
222654;2018-09-04 15:17:58;TAG#11
222655;2018-09-04 15:18:15;TAG#12
222656;2018-09-04 15:18:16;TAG#12
222657;2018-09-04 15:18:16;TAG#12
222658;2018-09-04 15:19:00;TAG#13
222659;2018-09-04 15:19:00;TAG#13
222660;2018-09-04 15:22:26;TAG#14
222661;2018-09-04 15:22:27;TAG#14
222662;2018-09-04 15:23:27;TAG#16
222663;2018-09-04 15:23:27;TAG#16
222664;2018-09-04 15:23:28;TAG#16
222665;2018-09-04 15:23:33;TAG#17
222666;2018-09-04 15:23:34;TAG#17
222667;2018-09-04 15:24:04;TAG#18
222668;2018-09-04 15:26:19;TAG#19
222669;2018-09-04 15:27:17;TAG#20
222670;2018-09-04 15:27:18;TAG#20
222671;2018-09-04 15:27:21;TAG#0
222672;2018-09-04 15:27:22;TAG#0
222673;2018-09-04 15:27:25;TAG#1
222674;2018-09-04 15:27:26;TAG#1
222675;2018-09-04 15:34:42;TAG#2
222676;2018-09-04 15:39:57;TAG#3
222677;2018-09-04 15:39:58;TAG#3
222678;2018-09-04 15:39:58;TAG#3
222679;2018-09-04 15:39:59;TAG#3
222680;2018-09-04 15:39:59;TAG#3
222681;2018-09-04 15:40:00;TAG#3
222682;2018-09-04 15:40:01;TAG#3
222683;2018-09-04 15:40:01;TAG#3
222684;2018-09-04 15:40:02;TAG#3
222685;2018-09-04 15:40:02;TAG#3
222686;2018-09-04 15:40:03;TAG#3
222687;2018-09-04 15:40:03;TAG#3
222688;2018-09-04 15:40:04;TAG#3
222689;2018-09-04 15:40:05;TAG#3
222690;2018-09-04 15:40:05;TAG#3
222691;2018-09-04 15:40:06;TAG#3
222692;2018-09-04 15:40:06;TAG#3
222693;2018-09-04 15:40:07;TAG#3
222694;2018-09-04 15:40:08;TAG#3
222695;2018-09-04 15:40:08;TAG#3
222696;2018-09-04 15:40:09;TAG#3
222697;2018-09-04 15:40:09;TAG#3
222698;2018-09-04 15:40:10;TAG#3
222699;2018-09-04 15:40:10;TAG#3
222700;2018-09-04 15:40:11;TAG#3
222701;2018-09-04 15:40:12;TAG#3
222702;2018-09-04 15:40:12;TAG#3
222703;2018-09-04 15:40:13;TAG#3
222704;2018-09-04 15:40:13;TAG#3
222705;2018-09-04 15:40:14;TAG#3
222706;2018-09-04 15:40:15;TAG#3
222707;2018-09-04 15:40:15;TAG#3
222708;2018-09-04 15:40:16;TAG#3
222709;2018-09-04 15:40:16;TAG#3
222710;2018-09-04 15:40:17;TAG#3
222711;2018-09-04 15:40:18;TAG#3
222712;2018-09-04 15:40:19;TAG#3
222713;2018-09-04 15:40:20;TAG#3
222714;2018-09-04 15:40:20;TAG#3
222715;2018-09-04 15:40:21;TAG#3
222716;2018-09-04 15:40:22;TAG#3
222717;2018-09-04 15:40:22;TAG#3
222718;2018-09-04 15:40:23;TAG#3
222719;2018-09-04 15:40:25;TAG#3
222720;2018-09-04 15:40:25;TAG#3
222721;2018-09-04 15:40:26;TAG#3
222722;2018-09-04 15:40:26;TAG#3
222723;2018-09-04 15:40:27;TAG#3
222724;2018-09-04 15:40:28;TAG#3
222725;2018-09-04 15:40:28;TAG#3
222726;2018-09-04 15:40:29;TAG#3
222727;2018-09-04 15:40:29;TAG#3
222728;2018-09-04 15:40:30;TAG#3
222729;2018-09-04 15:40:31;TAG#3
222730;2018-09-04 15:40:31;TAG#3
222731;2018-09-04 15:40:32;TAG#3
222732;2018-09-04 15:40:32;TAG#3
222733;2018-09-04 15:40:33;TAG#3
222734;2018-09-04 15:40:34;TAG#3
222735;2018-09-04 15:40:34;TAG#3
222736;2018-09-04 15:40:35;TAG#3
222737;2018-09-04 15:40:35;TAG#3
222738;2018-09-04 15:40:36;TAG#3
222739;2018-09-04 15:40:37;TAG#3
222740;2018-09-04 15:40:37;TAG#3
222741;2018-09-04 15:40:38;TAG#3
222742;2018-09-04 15:40:38;TAG#3
222743;2018-09-04 15:40:39;TAG#3
222744;2018-09-04 15:40:39;TAG#3
222745;2018-09-04 15:40:40;TAG#3
222746;2018-09-04 15:40:41;TAG#3
222747;2018-09-04 15:40:41;TAG#3
222748;2018-09-04 15:40:42;TAG#3
222749;2018-09-04 15:40:42;TAG#3
222750;2018-09-04 15:40:43;TAG#3
222751;2018-09-04 15:40:44;TAG#3
222752;2018-09-04 15:40:44;TAG#3
222753;2018-09-04 15:40:45;TAG#3
222754;2018-09-04 15:40:45;TAG#3
222755;2018-09-04 15:40:46;TAG#3
222756;2018-09-04 15:40:47;TAG#3
222757;2018-09-04 15:40:47;TAG#3
222758;2018-09-04 15:40:48;TAG#3
222759;2018-09-04 15:40:48;TAG#3
222760;2018-09-04 15:40:49;TAG#3
222761;2018-09-04 15:40:49;TAG#3
222762;2018-09-04 15:40:50;TAG#3
222763;2018-09-04 15:40:51;TAG#3
222764;2018-09-04 15:40:51;TAG#3
222765;2018-09-04 15:40:52;TAG#3
222766;2018-09-04 15:40:53;TAG#3
222767;2018-09-04 15:40:53;TAG#3
222768;2018-09-04 15:40:54;TAG#3
222769;2018-09-04 15:40:54;TAG#3
222770;2018-09-04 15:40:55;TAG#3
222771;2018-09-04 15:40:56;TAG#3
222772;2018-09-04 15:40:56;TAG#3
222773;2018-09-04 15:40:57;TAG#3
222774;2018-09-04 15:40:57;TAG#3
222775;2018-09-04 15:40:58;TAG#3
222776;2018-09-04 15:40:58;TAG#3
222777;2018-09-04 15:40:59;TAG#3
222778;2018-09-04 15:41:00;TAG#3
222779;2018-09-04 15:41:00;TAG#3
222780;2018-09-04 15:41:01;TAG#3
222781;2018-09-04 15:41:01;TAG#3
222782;2018-09-04 15:46:33;TAG#4
222783;2018-09-04 15:46:33;TAG#4
222784;2018-09-04 15:46:34;TAG#4
222785;2018-09-04 15:49:00;TAG#5
222786;2018-09-04 15:49:01;TAG#5
222787;2018-09-04 15:53:20;TAG#6
222788;2018-09-04 15:53:21;TAG#6
222789;2018-09-04 15:53:22;TAG#6
222790;2018-09-04 15:56:16;TAG#4
222791;2018-09-04 15:56:17;TAG#4
222792;2018-09-04 15:57:53;TAG#7
222793;2018-09-04 15:57:53;TAG#7
222794;2018-09-04 16:00:54;TAG#8
222795;2018-09-04 16:00:55;TAG#8
222796;2018-09-04 16:00:55;TAG#8
222797;2018-09-04 16:00:56;TAG#8
222798;2018-09-04 16:03:12;TAG#9
222799;2018-09-04 16:03:12;TAG#9
222800;2018-09-04 16:03:13;TAG#9
222801;2018-09-04 16:03:22;TAG#10
222802;2018-09-04 16:03:23;TAG#10
222803;2018-09-04 16:05:37;TAG#11
222804;2018-09-04 16:05:38;TAG#11
222805;2018-09-04 16:05:56;TAG#12
222806;2018-09-04 16:05:56;TAG#12
222807;2018-09-04 16:07:01;TAG#13
222808;2018-09-04 16:07:01;TAG#13
222809;2018-09-04 16:10:20;TAG#14
222810;2018-09-04 16:10:20;TAG#14
222811;2018-09-04 16:10:21;TAG#14
222812;2018-09-04 16:10:21;TAG#14
222813;2018-09-04 16:13:01;TAG#16
222814;2018-09-04 16:13:01;TAG#16
222815;2018-09-04 16:13:07;TAG#17
222816;2018-09-04 16:13:07;TAG#17
222817;2018-09-04 16:13:21;TAG#18
222818;2018-09-04 16:14:56;TAG#19
222819;2018-09-04 16:14:57;TAG#19
222820;2018-09-04 16:14:57;TAG#19
222821;2018-09-04 16:16:22;TAG#20
222822;2018-09-04 16:16:22;TAG#20
222823;2018-09-04 16:16:26;TAG#0
222824;2018-09-04 16:16:27;TAG#0
222825;2018-09-04 16:16:30;TAG#1
222826;2018-09-04 16:16:30;TAG#1
222827;2018-09-04 16:34:15;TAG#2
222828;2018-09-04 16:35:27;TAG#3
222829;2018-09-04 16:35:28;TAG#3
222830;2018-09-04 16:35:29;TAG#3
222831;2018-09-04 16:35:29;TAG#3
222832;2018-09-04 16:35:30;TAG#3
222833;2018-09-04 16:35:30;TAG#3
222834;2018-09-04 16:35:31;TAG#3
222835;2018-09-04 16:35:32;TAG#3
222836;2018-09-04 16:35:32;TAG#3
222837;2018-09-04 16:35:33;TAG#3
222838;2018-09-04 16:35:33;TAG#3
222839;2018-09-04 16:35:34;TAG#3
222840;2018-09-04 16:35:35;TAG#3
222841;2018-09-04 16:35:35;TAG#3
222842;2018-09-04 16:35:36;TAG#3
222843;2018-09-04 16:35:36;TAG#3
222844;2018-09-04 16:35:37;TAG#3
222845;2018-09-04 16:35:37;TAG#3
222846;2018-09-04 16:35:38;TAG#3
222847;2018-09-04 16:35:39;TAG#3
222848;2018-09-04 16:35:39;TAG#3
222849;2018-09-04 16:35:40;TAG#3
222850;2018-09-04 16:35:40;TAG#3
222851;2018-09-04 16:35:41;TAG#3
222852;2018-09-04 16:35:42;TAG#3
222853;2018-09-04 16:35:42;TAG#3
222854;2018-09-04 16:35:43;TAG#3
222855;2018-09-04 16:35:43;TAG#3
222856;2018-09-04 16:35:44;TAG#3
222857;2018-09-04 16:35:45;TAG#3
222858;2018-09-04 16:35:45;TAG#3
222859;2018-09-04 16:35:46;TAG#3
222860;2018-09-04 16:35:46;TAG#3
222861;2018-09-04 16:35:47;TAG#3
222862;2018-09-04 16:35:47;TAG#3
222863;2018-09-04 16:35:48;TAG#3
222864;2018-09-04 16:35:49;TAG#3
222865;2018-09-04 16:35:49;TAG#3
222866;2018-09-04 16:35:50;TAG#3
222867;2018-09-04 16:35:50;TAG#3
222868;2018-09-04 16:35:51;TAG#3
222869;2018-09-04 16:35:52;TAG#3
222870;2018-09-04 16:35:52;TAG#3
222871;2018-09-04 16:35:53;TAG#3
222872;2018-09-04 16:35:53;TAG#3
222873;2018-09-04 16:35:54;TAG#3
222874;2018-09-04 16:35:55;TAG#3
222875;2018-09-04 16:35:55;TAG#3
222876;2018-09-04 16:35:56;TAG#3
222877;2018-09-04 16:35:56;TAG#3
222878;2018-09-04 16:35:57;TAG#3
222879;2018-09-04 16:35:58;TAG#3
222880;2018-09-04 16:35:58;TAG#3
222881;2018-09-04 16:35:59;TAG#3
222882;2018-09-04 16:35:59;TAG#3
222883;2018-09-04 16:36:00;TAG#3
222884;2018-09-04 16:36:01;TAG#3
222885;2018-09-04 16:36:01;TAG#3
222886;2018-09-04 16:36:02;TAG#3
222887;2018-09-04 16:36:02;TAG#3
222888;2018-09-04 16:36:03;TAG#3
222889;2018-09-04 16:36:03;TAG#3
222890;2018-09-04 16:36:04;TAG#3
222891;2018-09-04 16:36:05;TAG#3
222892;2018-09-04 16:36:05;TAG#3
222893;2018-09-04 16:36:06;TAG#3
222894;2018-09-04 16:36:06;TAG#3
222895;2018-09-04 16:37:21;TAG#4
222896;2018-09-04 16:37:21;TAG#4
222897;2018-09-04 16:37:56;TAG#5
222898;2018-09-04 16:37:56;TAG#5
222899;2018-09-04 16:37:57;TAG#5
222900;2018-09-04 16:39:17;TAG#6
222901;2018-09-04 16:39:18;TAG#6
222902;2018-09-04 16:39:18;TAG#6
222903;2018-09-04 16:39:20;TAG#6
222904;2018-09-04 16:39:21;TAG#6
222905;2018-09-04 16:39:21;TAG#6
222906;2018-09-04 16:39:22;TAG#6
222907;2018-09-04 16:39:22;TAG#6
222908;2018-09-04 16:39:23;TAG#6
222909;2018-09-04 16:39:24;TAG#6
222910;2018-09-04 16:39:24;TAG#6
222911;2018-09-04 16:39:25;TAG#6
222912;2018-09-04 16:39:25;TAG#6
222913;2018-09-04 16:39:26;TAG#6
222914;2018-09-04 16:39:27;TAG#6
222915;2018-09-04 16:39:28;TAG#6
222916;2018-09-04 16:39:28;TAG#6
222917;2018-09-04 16:39:29;TAG#6
222918;2018-09-07 08:47:28;TAG#13
222919;2018-09-07 08:47:28;TAG#13
222920;2018-09-07 08:47:49;TAG#14
222921;2018-09-07 08:47:49;TAG#14
222922;2018-09-07 08:50:13;TAG#16
222923;2018-09-07 08:50:13;TAG#16
222924;2018-09-07 08:50:14;TAG#16
222925;2018-09-07 08:50:14;TAG#16
222926;2018-09-07 08:50:15;TAG#16
222927;2018-09-07 08:50:15;TAG#16
222928;2018-09-07 08:50:16;TAG#16
222929;2018-09-07 08:50:17;TAG#16
222930;2018-09-07 08:50:17;TAG#16
222931;2018-09-07 08:50:18;TAG#16
222932;2018-09-07 08:50:18;TAG#16
222933;2018-09-07 08:50:19;TAG#16
222934;2018-09-07 08:50:20;TAG#16
222935;2018-09-07 08:50:20;TAG#16
222936;2018-09-07 08:50:21;TAG#16
222937;2018-09-07 08:50:21;TAG#16
222938;2018-09-07 08:50:27;TAG#17
222939;2018-09-07 08:50:28;TAG#17
222940;2018-09-07 08:50:28;TAG#17
222941;2018-09-07 08:50:40;TAG#18
222942;2018-09-07 08:51:00;TAG#19
222943;2018-09-07 08:51:00;TAG#19
222944;2018-09-07 08:53:07;TAG#20
222945;2018-09-07 08:53:07;TAG#20
222946;2018-09-07 08:53:11;TAG#0
222947;2018-09-07 08:53:12;TAG#0
222948;2018-09-07 08:53:15;TAG#1
222949;2018-09-07 08:53:15;TAG#1
222950;2018-09-07 08:53:16;TAG#1
222951;2018-09-07 09:03:23;TAG#3
222952;2018-09-07 09:03:24;TAG#3
222953;2018-09-07 09:05:32;TAG#4
222954;2018-09-07 09:05:32;TAG#4
222955;2018-09-07 09:05:33;TAG#4
222956;2018-09-07 09:06:06;TAG#5
222957;2018-09-07 09:06:06;TAG#5
222958;2018-09-07 09:06:07;TAG#5
222959;2018-09-07 09:06:08;TAG#5
222960;2018-09-07 09:08:23;TAG#6
222961;2018-09-07 09:08:24;TAG#6
222962;2018-09-07 09:08:25;TAG#6
222963;2018-09-07 09:08:25;TAG#6
222964;2018-09-07 09:11:11;TAG#4
222965;2018-09-07 09:11:12;TAG#4
222966;2018-09-07 09:11:12;TAG#4
222967;2018-09-07 09:15:30;TAG#7
222968;2018-09-07 09:15:30;TAG#7
222969;2018-09-07 09:16:33;TAG#8
222970;2018-09-07 09:16:33;TAG#8
222971;2018-09-07 09:31:39;TAG#10
222972;2018-09-07 09:31:39;TAG#10
222973;2018-09-07 09:36:54;TAG#11
222974;2018-09-07 09:36:54;TAG#11
222975;2018-09-07 09:36:55;TAG#11
222976;2018-09-07 09:38:08;TAG#12
222977;2018-09-07 09:38:08;TAG#12
222978;2018-09-07 09:43:45;TAG#13
222979;2018-09-07 09:43:46;TAG#13
222980;2018-09-07 09:46:32;TAG#14
222981;2018-09-07 09:46:32;TAG#14
222982;2018-09-07 09:51:42;TAG#16
222983;2018-09-07 09:51:43;TAG#16
222984;2018-09-07 09:51:48;TAG#17
222985;2018-09-07 09:51:49;TAG#17
222986;2018-09-07 09:51:50;TAG#17
222987;2018-09-07 09:52:01;TAG#18
222988;2018-09-07 09:56:25;TAG#19
222989;2018-09-07 09:56:26;TAG#19
222990;2018-09-07 10:00:18;TAG#20
222991;2018-09-07 10:00:18;TAG#20
222992;2018-09-07 10:00:19;TAG#20
222993;2018-09-07 10:00:22;TAG#0
222994;2018-09-07 10:00:22;TAG#0
222995;2018-09-07 10:00:26;TAG#1
222996;2018-09-07 10:00:26;TAG#1
222997;2018-09-07 10:18:28;TAG#3
222998;2018-09-07 10:18:29;TAG#3
222999;2018-09-07 10:19:35;TAG#4
223000;2018-09-07 10:19:36;TAG#4
223001;2018-09-07 10:19:36;TAG#4
223002;2018-09-07 10:20:56;TAG#5
223003;2018-09-07 10:20:56;TAG#5
223004;2018-09-07 10:20:57;TAG#5
223005;2018-09-07 10:20:58;TAG#5
223006;2018-09-07 10:27:23;TAG#6
223007;2018-09-07 10:27:23;TAG#6
223008;2018-09-07 10:27:24;TAG#6
223009;2018-09-07 10:27:25;TAG#6
223010;2018-09-07 10:27:25;TAG#6
223011;2018-09-07 10:27:26;TAG#6
223012;2018-09-07 10:27:26;TAG#6
223013;2018-09-07 10:27:27;TAG#6
223014;2018-09-07 10:27:29;TAG#6
223015;2018-09-07 10:27:29;TAG#6
223016;2018-09-07 10:27:30;TAG#6
223017;2018-09-07 10:27:31;TAG#6
223018;2018-09-07 10:27:31;TAG#6
223019;2018-09-07 10:27:32;TAG#6
223020;2018-09-07 10:27:32;TAG#6
223021;2018-09-07 10:27:33;TAG#6
223022;2018-09-07 10:27:33;TAG#6
223023;2018-09-07 10:27:34;TAG#6
223024;2018-09-07 10:27:35;TAG#6
223025;2018-09-07 10:27:35;TAG#6
223026;2018-09-07 10:27:36;TAG#6
223027;2018-09-07 10:27:36;TAG#6
223028;2018-09-07 10:27:37;TAG#6
223029;2018-09-07 10:27:38;TAG#6
223030;2018-09-07 10:27:38;TAG#6
223031;2018-09-07 10:27:39;TAG#6
223032;2018-09-07 10:27:39;TAG#6
223033;2018-09-07 10:27:40;TAG#6
223034;2018-09-07 10:27:41;TAG#6
223035;2018-09-07 10:27:41;TAG#6
223036;2018-09-07 10:27:42;TAG#6
223037;2018-09-07 10:27:42;TAG#6
223038;2018-09-07 10:27:43;TAG#6
223039;2018-09-07 10:27:44;TAG#6
223040;2018-09-07 10:27:44;TAG#6
223041;2018-09-07 10:27:45;TAG#6
223042;2018-09-07 10:27:45;TAG#6
